Latitude,Longitude,STATION_NAME,STATION_CODE,DIVISION,STATE,CATEGORY
10.79470680,78.68484650,TIRUCHCHIRAPPALLI JN               ,TPJ  ,TPJ,TAMIL NADU,A
8.73139450,77.70821410,TIRUNELVELI JN                     ,TEN  ,MDU,TAMIL NADU,A
11.10856580,77.33975250,TIRUPPUR                           ,TUP  ,SA,TAMIL NADU,A
8.76416610,78.13483610,TUTICORIN                          ,TN   ,MDU,TAMIL NADU,A
11.94179400,79.49916130,VILLUPURAM JN.                     ,VM   ,TPJ,TAMIL NADU,A
9.59479450,77.95747010,VIRUDHUNAGAR JN                    ,VPT  ,MDU,TAMIL NADU,A
27.18257170,78.01822660,AGRA FORT,AF,AGC,UTTAR PRADESH,A
27.88904730,78.07494730,ALIGARH,ALJN,ALD,UTTAR PRADESH,A
25.47962240,80.33802130,BANDA,BNDA,JHS,UTTAR PRADESH,A
25.21570490,80.92121990,CHITRAKUTDHAM KARWI,CKTD,JHS,UTTAR PRADESH,A
26.78974000,79.02432500,ETAWAH,ETW,ALD,UTTAR PRADESH,A
25.91713740,80.80182640,FATEHPUR,FTP,ALD,UTTAR PRADESH,A
24.68803600,78.39568740,LALITPUR,LAR,JHS,UTTAR PRADESH,A
25.30657640,79.84819920,MAHOBA,MBA,JHS,UTTAR PRADESH,A
25.13502920,82.56911550,MIRZAPUR,MZP,ALD,UTTAR PRADESH,A
26.00864000,79.44788580,ORAI,ORAI,JHS,UTTAR PRADESH,A
26.63222300,79.55419200,PHAPHUND,PHD,ALD,UTTAR PRADESH,A
27.19407050,77.99688270,RAJA KI MANDI,RKM,AGC,UTTAR PRADESH,A
27.20799960,78.23321440,TUNDLA,TDL,ALD,UTTAR PRADESH,A
26.26844140,83.00793710,AZAMGARH,AMH,VARANASI,UTTAR PRADESH,A
25.75931200,84.14835800,BALLIA,BUI,VARANASI,UTTAR PRADESH,A
26.81540120,82.76914510,BASTI,BST,LUCKNOW,UTTAR PRADESH,A
26.12086780,83.84137370,BELTHARA ROAD,BLTR,VARANASI,UTTAR PRADESH,A
26.50795980,83.78199100,DEORIA SADAR,DEOS,VARANASI,UTTAR PRADESH,A
27.15428380,81.97707700,GONDA JN.,GD,LUCKNOW,UTTAR PRADESH,A
26.77490020,83.05543460,KHALILABAD,KLD,LUCKNOW,UTTAR PRADESH,A
25.93943230,83.56380690,MAU JN.,MAU,VARANASI,UTTAR PRADESH,A
26.42921670,82.54005850,AKBAR PUR,ABP,LKO,UTTAR PRADESH,A
26.78836680,82.20085540,AYODHYA,AY,LKO,UTTAR PRADESH,A
26.92643820,81.19678050,BARABANKI,BBK,LKO,UTTAR PRADESH,A
25.31296990,82.55985260,BHADOHI,BOY,LKO,UTTAR PRADESH,A
28.53095310,78.73474640,CHANDAUSI,CH,MB,UTTAR PRADESH,A
26.76869130,82.13571890,FAIZABAD,FD,LKO,UTTAR PRADESH,A
28.65308620,77.42798990,GHAZIABAD,GZB,DLI,UTTAR PRADESH,A
28.73914060,77.77872440,HAPUR,HPU,MB,UTTAR PRADESH,A
27.38328200,80.13752300,HARDOI,HRI,MB,UTTAR PRADESH,A
26.84670880,80.94615920,JANGHAI,JNH,LKO,UTTAR PRADESH,A
25.76142090,82.69925680,JAUNPUR,JNU,LKO,UTTAR PRADESH,A
28.97882550,77.67494970,MEERUT CANTT.,MUT,DLI,UTTAR PRADESH,A
28.97882550,77.67494970,MEERUT CITY,MTC,DLI,UTTAR PRADESH,A
28.83220510,78.76590530,MORADABAD,MB,MB,UTTAR PRADESH,A
29.46988500,77.70809370,MUZAFFARNAGAR,MOZ,DLI,UTTAR PRADESH,A
25.90789490,81.99356140,PARTAPGARH,PBH,LKO,UTTAR PRADESH,A
26.23220500,81.23910270,RAE - BARELI JN.,RBL,LKO,UTTAR PRADESH,A
28.77868300,79.02335200,RAMPUR,RMU,MB,UTTAR PRADESH,A
29.96153910,77.54044490,SAHARANPUR JN.,SRE,UMB,UTTAR PRADESH,A
26.06124500,82.67989000,SHAHGANJ,SHG,LKO,UTTAR PRADESH,A
27.89310250,79.90622560,SHAHJAHANPUR ,SPN,MB,UTTAR PRADESH,A
26.26461910,82.06707720,SULTANPUR,SLN,LKO,UTTAR PRADESH,A
26.53934490,80.48781950,UNNAO,ON,LKO,UTTAR PRADESH,A
29.26690160,79.54682120,KATHGODAM,KGM,IZZATNAGAR,UTTARAKHAND,A
28.96942260,79.37990480,RUDRAPUR CITY,RUPC,IZZATNAGAR,UTTARAKHAND,A
29.22853510,78.96333680,ROORKEE,RK,MB,UTTARAKHAND,A
23.69111080,86.97523500,ASANSOL ,ASN,ASN,WEST BENGAL,A
22.92278930,88.37769670,BANDEL,BDC,HWH,WEST BENGAL,A
23.25018930,87.86963140,BARDDHAMAN,BWN,HWH,WEST BENGAL,A
23.49548880,87.31747260,DURGAPUR ,DGR,ASN,WEST BENGAL,A
22.60157080,88.38381680,KOLKATA TERMINAL,KOAA,SDAH,WEST BENGAL,A
25.01611990,88.13050430,MALDA TOWN ,MLDT,MLDT,WEST BENGAL,A
22.88706340,88.41751590,NAIHATI JN.,NH,SDAH,WEST BENGAL,A
24.79431550,87.91564550,NEW FARAKKA ,NFK,MLDT,WEST BENGAL,A
24.17934700,87.78202100,RAMPURHAT ,RPH,HWH,WEST BENGAL,A
26.52373180,89.53413470,ALIPURDUAR JUNCTION,APDJ,APDJ,WEST BENGAL,A
26.31866080,89.45605740,COOCHBEHAR,COB,APDJ,WEST BENGAL,A
26.48370220,89.54088080,NEW ALIPURDUAR,NOQ,APDJ,WEST BENGAL,A
26.35281600,89.46894010,NEW COOCHBEHAR,NCB,APDJ,WEST BENGAL,A
26.72351480,88.41403100,SILIGURI JN,SGUJ,KIR,WEST BENGAL,A
21.62661720,87.50743150,DIGHA,DGHA,KGP,WEST BENGAL,A
22.55637620,88.31485740,SHALIMAR,SHM,KGP,WEST BENGAL,A
22.62102740,88.39281830,DUM DUM,KDMI,NA,WEST BENGAL,A
22.56494190,88.35169870,ESPLANADE,KESP,NA,WEST BENGAL,A
18.33273350,82.86524740,ARAKU,ARK,WAT,ANDHRA PRADESH,B
18.57634000,83.34591560,BOBBILI,VBL,WAT,ANDHRA PRADESH,B
18.27521760,83.04001980,BORRAGUHALU,BGHU,WAT,ANDHRA PRADESH,B
17.70307560,83.15099660,DUVVADA,DVD,WAT,ANDHRA PRADESH,B
19.11138090,84.68062730,ICHCHHAPURAM,IPM,KUR,ANDHRA PRADESH,B
17.74524950,83.22076510,SIMHACHALAM,SCM,WAT,ANDHRA PRADESH,B
18.98136460,84.58150340,SOMPETA,SPT,KUR,ANDHRA PRADESH,B
19.68060510,78.53624000,ADILABAD                                          ,ADB ,NED,ANDHRA PRADESH,B
15.61759950,77.27468820,ADONI                                             ,AD  ,GTL,ANDHRA PRADESH,B
17.27767460,82.40076540,ANNAVARAM                                         ,ANV ,BZA       ,ANDHRA PRADESH,B
15.90841110,80.46849690,BAPATLA                                           ,BPP ,BZA       ,ANDHRA PRADESH,B
15.91289980,79.73998750,BASAR                                             ,BSX ,HYB       ,ANDHRA PRADESH,B
17.43861610,78.45831020,BEGUMPET                                      ,BMT ,SC        ,ANDHRA PRADESH,B
17.55131810,80.61441840,BHADRACHALAM ROAD                                 ,BDCR,SC        ,ANDHRA PRADESH,B
16.54458810,81.53737300,BHIMAVARAM JN.                                    ,BVRM,BZA       ,ANDHRA PRADESH,B
13.21896520,79.10334820,CHITTOOR                                          ,CTO ,GTL,ANDHRA PRADESH,B
14.42475550,77.71766580,DHARMAVARAM                                       ,DMM ,GTL,ANDHRA PRADESH,B
15.39528290,77.86804160,DHONE,DHNE,GTL,ANDHRA PRADESH,B
15.14967830,77.62604750,GOOTY JN.                                         ,GY  ,GTL,ANDHRA PRADESH,B
16.43051310,80.98833900,GUDIVADA JN.                                      ,GDV ,BZA       ,ANDHRA PRADESH,B
16.95385990,82.24057090,KAKINADA PORT                                     ,COA ,BZA       ,ANDHRA PRADESH,B
14.44713790,79.97830650,KAMAREDDI                                         ,KMC ,HYB       ,ANDHRA PRADESH,B
14.91574890,79.98857980,KAVALI                                            ,KVZ ,BZA       ,ANDHRA PRADESH,B
17.48298650,78.31687250,LINGAMPALLI                                       ,LPI ,SC        ,ANDHRA PRADESH,B
16.17182360,81.13822820,MACHILIPATNAM                                     ,MTM ,BZA       ,ANDHRA PRADESH,B
16.75744740,77.99907750,MAHABOOBNAGAR                                 ,MBNR,HYB       ,ANDHRA PRADESH,B
16.51862490,80.61989770,MAHBUBABAD                                        ,MABD,SC        ,ANDHRA PRADESH,B
15.94430780,77.29816620,MANTRALAYAM ROAD                                  ,MALM,GTL,ANDHRA PRADESH,B
16.95385990,82.24057090,NALGONDA                                          ,NLDA,GNT       ,ANDHRA PRADESH,B
15.46816120,78.47288560,NANDYAL                                           ,NDL ,GNT       ,ANDHRA PRADESH,B
16.54458810,81.53737300,NARASAPUR                                         ,NS  ,BZA       ,ANDHRA PRADESH,B
16.89821780,81.67455830,NIDADAVOLU JN.                                    ,NDD ,BZA       ,ANDHRA PRADESH,B
15.91289980,79.73998750,PALAKOLLU                                         ,PKO ,BZA       ,ANDHRA PRADESH,B
18.76375900,79.43489680,RAMAGUNDAM                                        ,RDM ,SC        ,ANDHRA PRADESH,B
15.25256170,80.02641990,SINGARAYAKONDA                                    ,SKM ,BZA       ,ANDHRA PRADESH,B
19.34656760,79.48999190,SIRPUR KAGHAZNAGAR                                 ,SKZR,SC        ,ANDHRA PRADESH,B
13.74381120,79.68160830,SRI KHALASTHI                                     ,KHT ,GTL,ANDHRA PRADESH,B
13.58834830,80.03626240,TANDUR                                            ,TDU ,SC        ,ANDHRA PRADESH,B
16.75173900,81.67406300,TANUKU                                            ,TNKU,BZA       ,ANDHRA PRADESH,B
17.33450590,77.90871080,VIKARABAD JN.                                     ,VKB ,SC        ,ANDHRA PRADESH,B
14.64363470,78.53366540,YERRAGUNTLA                                       ,YA  ,GTL,ANDHRA PRADESH,B
13.81877750,77.50009230,HINDUPUR,HUP,SBC,ANDHRA PRADESH,B
27.46437530,94.93655350,DIBRUGARH ,DBRG,TSK,ASSAM,B
25.83798950,93.43865640,DIPHU,DPU,LMG,ASSAM,B
26.35660260,92.67304220,HAIBORGAON,HBN,LMG,ASSAM,B
26.01886200,92.87202700,HOJAI,HJI,LMG,ASSAM,B
26.13977540,91.78628540,KOKRAJHAR,KOJ,APDJ,ASSAM,B
26.65323610,94.30905370,MARIANI,MXN,TSK,ASSAM,B
26.47546000,90.53718000,NEW BONGAIGAON ,NBQ,RNY,ASSAM,B
27.47976160,95.33401080,NEW TINSUKIA,NTSK,TSK,ASSAM,B
26.20060430,92.93757390,TEZPUR ,TZTB,RNY,ASSAM,B
27.13032390,84.06736720,BAGAHA,BUG,SPJ,BIHAR,B
25.48093920,85.70678110,BARH,BARH,DNR,BIHAR,B
25.42492310,86.13404210,BEGUSARAI,BGS,SEE,BIHAR,B
25.17274830,83.61945330,BHABHUA ROAD,BBU,MGS,BIHAR,B
25.20308290,85.53940750,BIHARSHARIF,BEHS,DNR,BIHAR,B
26.41727740,85.04697000,CHAKIA,CAA,SPJ,BIHAR,B
25.73052860,85.93366420,DALSINGHSARAI,DSS,SEE,BIHAR,B
25.57176670,84.14347710,DUMRAON,DURE,DNR,BIHAR,B
25.36606200,85.98733100,HATHIDAH,HTZ,DNR,BIHAR,B
24.77289900,86.38613460,JHAJHA,JAJ,DNR,BIHAR,B
25.17190010,86.09404940,LUCKEE SARAI,LKR,DNR,BIHAR,B
25.50912670,86.55537140,MANSI JN.,MNE,SEE,BIHAR,B
26.23859410,86.09587580,NAUGACHIA,NNA,SEE,BIHAR,B
25.03296510,85.41520640,RAJGIR,RGD,DNR,BIHAR,B
26.20888210,86.07725740,SAKARI JN.,SKI,SPJ,BIHAR,B
26.91908400,75.79948620,SITAMARHI,SMI,SPJ,BIHAR,B
25.69711880,85.16859950,SONEPUR,SEE,SEE,BIHAR,B
25.25252000,87.23977260,KAHAL GAON,CLG,MLDT,BIHAR,B
25.24165180,86.73545060,SULTANGANJ,SGG,MLDT,BIHAR,B
24.77666890,84.15693610,MAIRWA,MW,VARANASI,BIHAR,B
26.11465690,87.44746950,ARARIA COURT,ARQ,KIR,BIHAR,B
25.65118140,87.92367430,BARSOI JN.,BOE ,KIR,BIHAR,B
26.29911500,87.26235000,FORBESGANJ,FBG,KIR,BIHAR,B
19.06629940,82.01410440,JAGDALPUR,JDB,WAT,CHHATTISGARH,B
22.02911500,82.42247690,AKALTARA,AKT,BSP,CHHATTISGARH,B
23.13690170,83.14363680,AMBIKAPUR,ABKP,BSP,CHHATTISGARH,B
21.73293090,81.94649160,BHATAPARA,BYT,R,CHHATTISGARH,B
21.18558510,80.76006620,DONGARGARH,DGG,NGP,CHHATTISGARH,B
22.35645850,82.70613320,KORBA,KRBA,BSP,CHHATTISGARH,B
22.75583590,81.89909750,PENDRA ROAD *,PND,BSP,CHHATTISGARH,B
21.55069900,81.79482100,TILDA,TLD,R,CHHATTISGARH,B
28.68240680,77.06463120,NANGLOI,NNO,DLI,DELHI,B
28.68135030,77.12786030,SHAKURBASTI,SSB,DLI,DELHI,B
28.66855640,77.20041620,SUBZI MANDI,SZM,DLI,DELHI,B
19.18484400,72.83408700,BHAUCHAU,BCO,AHMEDABAD,GUJARAT,B
20.76519590,72.97050830,BILMORA,BIM,MUMBAI CENTRAL,GUJARAT,B
22.18294060,71.66566660,BOTAD,BTD,BHAVNAGAR,GUJARAT,B
22.84394450,74.25437510,DAHOD,DHD,RATLAM,GUJARAT,B
22.25094320,68.98042030,DWARKA,DWK,RAJKOT,GUJARAT,B
22.77675970,73.60615420,GODHARA,GDA,VADODARA,GUJARAT,B
21.97221080,70.79549850,GONDAL,GDL,BHAVNAGAR,GUJARAT,B
22.46799780,70.11655550,HAPA,HAPA,RAJKOT,GUJARAT,B
21.52910060,70.45784450,JUNAGARH,JND,BHAVNAGAR,GUJARAT,B
22.47181660,69.07590050,OKHA,OKHA,RAJKOT,GUJARAT,B
21.64338300,69.61406100,PORBANDAR,PBR,BHAVNAGAR,GUJARAT,B
20.46212960,72.91902610,UDVADA,UVD,MUMBAI CENTRAL,GUJARAT,B
22.62174980,70.96517510,WANKANER,WKR,RAJKOT,GUJARAT,B
29.05877570,76.08560100,BAHADURGARH,BGZ,DLI,HARYANA,B
28.37660750,77.30955720,FARIDABAD TOWN,FDN,DLI,HARYANA,B
29.32902860,76.28954510,JIND,JHI,DLI,HARYANA,B
29.96946700,76.85197280,KURUKSHETRA,KKDE,DLI,HARYANA,B
28.15126430,77.34142730,PALWAL,PWL,DLI,HARYANA,B
29.53945340,75.03501200,SIRSA,SSA,BIKANER,HARYANA,B
31.47880950,76.27495080,UNA HIMACHAL,UHL,UMB,HIMACHAL PRADESH,B
32.39780210,75.55114210,KATHUA,KTHU,FZR,JAMMU & KASHMIR,B
23.62413440,85.47010810,BARKA KANA JN.,BRKA,DHN,JHARKHAND,B
23.75543090,86.12027810,CHANDRA PURA JN.,CRP,DHN,JHARKHAND,B
24.21471190,83.88535410,GARWA ROAD JN.,GHD,DHN,JHARKHAND,B
24.85787390,87.77464220,BARHARWA,BHW,MLDT,JHARKHAND,B
23.85709150,86.87862410,CHITTARANJAN,CRJ,ASN,JHARKHAND,B
24.63994770,87.83363890,PAKUR,PKR,HWH,JHARKHAND,B
25.24052000,87.63438800,SAHIBGANJ,SBG,MLDT,JHARKHAND,B
22.67823700,85.62731700,CHAKRADHARPUR,CKP,CKP,JHARKHAND,B
17.05483220,76.99274740,WADI,WADI,SUR,KARNATAKA,B
17.91178830,77.51528060,BIDAR                                             ,BIDR,SC        ,KARNATAKA,B
13.31360910,76.25334310,ARSIKERE,ASK,MYS,KARNATAKA,B
16.17890310,75.70034830,BAGALKOT,BGK,UBL,KARNATAKA,B
13.00539520,77.62873270,BANASWADI,BAND,SBC,KARNATAKA,B
13.84239870,75.70280200,BHADRAVATHI,BDVT,MYS,KARNATAKA,B
13.59331060,75.97291770,BIRUR,RRB,MYS,KARNATAKA,B
15.43671640,75.64208420,GADAG,GDG,UBL,KARNATAKA,B
14.51542530,75.81089720,HARIHAR,HRR,MYS,KARNATAKA,B
12.99579100,77.76628890,HASSAN **,HAS,MYS,KARNATAKA,B
12.98184940,77.53245160,HAVERI,HVR,MYS,KARNATAKA,B
14.62203350,75.63301230,KOPPAL,KBL,UBL,KARNATAKA,B
15.44900720,74.49644700,LONDA **,LD,UBL,KARNATAKA,B
12.52916660,76.89713650,MANDYA,MYA ,SBC,KARNATAKA,B
15.20306750,76.66311060,TORNAGALLU,TNGL,UBL,KARNATAKA,B
13.33390430,77.10192400,TUMKUR,TK ,SBC,KARNATAKA,B
13.10218230,77.59283530,YELAHANKA,YNK ,SBC,KARNATAKA,B
9.45025150,76.54747330,CHANGANACHERI                      ,CGY  ,TVC,KERALA,B
10.59730010,76.04590250,GURUVAYUR                          ,GUV  ,TVC,KERALA,B
8.50980220,76.89711280,KOCHUVELI                          ,KCVL ,TVC,KERALA,B
8.54162200,76.90569940,KUTTIPURAM                         ,KTU  ,PGT,KERALA,B
10.76977870,76.37770410,OTTAPPALAM                         ,OTP  ,PGT,KERALA,B
11.44613070,75.69380500,QUILANDI                           ,QLD  ,PGT,KERALA,B
8.74033070,76.72335320,VARKALASHIVAGIRI                   ,VAK  ,TVC,KERALA,B
25.88182110,78.33056590,DABRA,DBA,JHS,MADHYA PRADESH,B
25.64098860,78.45618950,DATIA,DAA,JHS,MADHYA PRADESH,B
24.79647660,79.88936480,KHAJURAHO ,KURJ,JHS,MADHYA PRADESH,B
23.11759460,81.69559170,ANUPPUR JN,APR,BSP,MADHYA PRADESH,B
22.05793820,78.95375260,CHHINDWARA,CWA,NGP,MADHYA PRADESH,B
23.28616770,81.36451770,SHAHDOL,SDL,BSP,MADHYA PRADESH,B
23.52487630,80.83462940,UMARIA *,UMR,BSP,MADHYA PRADESH,B
22.90036680,78.79266930,GADARWARA,GAR,JBP,MADHYA PRADESH,B
23.84586120,77.94466700,GANJBASODA,BAQ,BPL,MADHYA PRADESH,B
24.64101740,77.31436240,GUNA,GUNA,BPL,MADHYA PRADESH,B
22.33917000,77.10172600,HARDA,HD,BPL,MADHYA PRADESH,B
23.83109290,80.39195630,KATNI MURWARA,KMZ,JBP,MADHYA PRADESH,B
23.16027170,79.92079660,MADANMAHAL,MML,JBP,MADHYA PRADESH,B
22.94306560,79.21465940,NURSINGHPUR,NU,JBP,MADHYA PRADESH,B
23.48768300,77.73586600,SANCHI,SCI,BPL,MADHYA PRADESH,B
25.43815910,77.63805810,SHIVPURI,SVPI,BPL,MADHYA PRADESH,B
22.97799330,76.05160930,DEWAS,DWX,RATLAM,MADHYA PRADESH,B
24.07528970,75.07632360,MANDSAUR,MDS,RATLAM,MADHYA PRADESH,B
22.55552790,75.76913770,MHOW,MHW,RATLAM,MADHYA PRADESH,B
24.46230870,74.85008510,NIMACH,NMH,RATLAM,MADHYA PRADESH,B
19.89703100,73.83674900,DEVLALI,DVL,BSL,MAHARASHTRA,B
20.78442200,78.13831500,DHAMANGAON,DMN,NGP,MAHARASHTRA,B
17.56529910,75.98968170,HOTGI,HG,SUR,MAHARASHTRA,B
19.69456680,73.56217340,IGATPURI,IGP,BB,MAHARASHTRA,B
17.31006680,74.21674230,KARAD,KRD,PA,MAHARASHTRA,B
20.89182750,76.20457230,MALKAPUR,MKU,BSL,MAHARASHTRA,B
19.07072600,72.83612700,MATHERAN$,MAE,BB,MAHARASHTRA,B
20.73629530,77.35487470,MURTIZAPUR,MZR,BSL,MAHARASHTRA,B
20.66868500,75.34914310,PACHORA,PC,BSL,MAHARASHTRA,B
17.66943600,75.31962100,PANDHARPUR  ,PVR,SUR,MAHARASHTRA,B
16.85849390,74.58812180,SANGLI,SLI,PA,MAHARASHTRA,B
17.68815340,74.06342590,SATARA,STR,PA,MAHARASHTRA,B
20.73916830,78.61852750,SEWAGRAM,SEGM,NGP,MAHARASHTRA,B
21.37406650,74.24438420,NANDURBAR,NDB,MUMBAI CENTRAL,MAHARASHTRA,B
19.14799400,77.50967600,MUDKHED JN.                                       ,MUE ,NED,MAHARASHTRA,B
18.85259340,76.52500020,PARLI VAIJNATH                                    ,PRLI,SC        ,MAHARASHTRA,B
19.18065780,77.02532080,PURNA,PAU,NED,MAHARASHTRA,B
19.94026710,79.31264670,CHANDAFORT *,CAF,NGP,MAHARASHTRA,B
21.15770890,79.11979500,ITWARI,ITR,NGP,MAHARASHTRA,B
21.39355400,79.29993090,RAMTEK *,RTK,NGP,MAHARASHTRA,B
20.86024740,85.10203690,ANGUL,ANGL,KUR,ODISHA,B
20.68767440,83.49384690,BALANGIR ,BLGR,SBP,ODISHA,B
19.74735310,85.20073110,BALUGAON,BALU,KUR,ODISHA,B
21.33286740,83.64320930,BARGARH ROAD,BRGA,SBP,ODISHA,B
19.95202270,85.47671250,BHUSANDPUR,BSDP,KUR,ODISHA,B
19.35918790,84.97378950,CHATRAPUR ,CAP,KUR,ODISHA,B
19.84496270,85.47880650,CHILKA,CLKA,KUR,ODISHA,B
18.76848730,82.86641790,DAMAJODI,DMNJ,WAT,ODISHA,B
20.95166580,85.09852360,DHANMANDAL,DNM,KUR,ODISHA,B
20.67665720,85.59055180,DHENKANAL,DNKL,KUR,ODISHA,B
20.30839300,86.26048200,GORAKHNATH,GRKN,KUR,ODISHA,B
20.95166580,85.09852360,HARICHANDANPUR,HCNR,KUR,ODISHA,B
20.26660100,85.84361540,HARISANKAR ROAD,HSK,SBP,ODISHA,B
20.95166580,85.09852360,JEYPORE,JYP,WAT,ODISHA,B
19.89704700,85.40346400,KALUPARAGHAT,KAPG,KUR,ODISHA,B
20.28455010,83.15468210,KANTABANJI,KBJ,SBP,ODISHA,B
21.66049900,85.62625200,KENDUJHARGARH,KDJR,KUR,ODISHA,B
20.18841400,83.22495990,KESINGA,KSNG,SBP,ODISHA,B
20.35525500,85.81530170,KHALLIKOTA,KIT,KUR,ODISHA,B
18.79201900,82.71901200,KORAPUT,KRPU,WAT,ODISHA,B
20.80961220,82.56262510,NAWAPARA ROAD,NPD,SBP,ODISHA,B
19.99517430,85.53585030,NIRAKARPUR,NKP,KUR,ODISHA,B
20.27974080,86.61223800,PARADEEP,PRDP,KUR,ODISHA,B
19.94290300,85.81586700,SAKHIGOPAL,SIL,KUR,ODISHA,B
20.93224750,85.20056600,TALCHER,TLHR,KUR,ODISHA,B
20.28455010,83.15468210,TITLAGARH JN.,TIG,SBP,ODISHA,B
11.92492680,79.82773240,PUDUCHERRY                         ,PDY  ,TPJ,PUDUCHERRY,B
30.13923290,74.19463630,ABOHAR JN.,ABS,UMB,PUNJAB,B
30.68717590,74.75269720,FARIDKOT,FDK,FZR,PUNJAB,B
31.01696910,75.78592950,PHILLAUR,PHR,FZR,PUNJAB,B
26.69634050,77.90601640,DHOLPUR ,DHO,JHS,RAJASTHAN,B
25.83049300,72.24710200,BALOTRA,BLT,JODHPUR,RAJASTHAN,B
26.10809840,74.31398640,BEAWAR,BER,AJMER,RAJASTHAN,B
26.90038430,76.33081820,DAUSA,DO,JAIPUR,RAJASTHAN,B
25.07531800,73.14085190,JAWAIBANDH,JWB,AJMER,RAJASTHAN,B
26.88889900,75.80301400,KISHANGARH,KSG,JAIPUR,RAJASTHAN,B
27.03700500,74.72511490,MAKRANA,MKN,JODHPUR,RAJASTHAN,B
24.79456160,73.97354460,MAVLI JN. ,MVJ,AJMER,RAJASTHAN,B
26.72775440,73.91790360,MERTA ROAD,MTD,JODHPUR,RAJASTHAN,B
27.55461780,73.47616830,NOKHA,NOK,JODHPUR,RAJASTHAN,B
26.29140000,73.04001500,RAI KA BAGH PALACE JN,RKB,JODHPUR,RAJASTHAN,B
27.61698220,75.15333480,SIKAR,SIKR,JAIPUR,RAJASTHAN,B
24.41937750,75.83036780,BHAWANI MANDI,BWM,KOTA,RAJASTHAN,B
25.40847200,75.65126620,BUNDI,BUDI,KOTA,RAJASTHAN,B
26.46832540,76.72731730,GANGAPUR CITY,GGC,KOTA,RAJASTHAN,B
26.75191930,77.02836860,HINDAUN CITY,HAN,KOTA,RAJASTHAN,B
24.64397720,75.93979220,RAMGANJ MANDI,RMA,KOTA,RAJASTHAN,B
12.78356920,78.72184650,AMBUR                              ,AB   ,MAS,TAMIL NADU,B
11.15032330,79.06856600,ARIYALUR                           ,ALU  ,TPJ,TAMIL NADU,B
10.06967320,78.79395610,KARAIKKUDI  JN                     ,KKDI ,MDU,TAMIL NADU,B
8.30129890,77.21868620,KULITTURAI                         ,KZT  ,TVC,TAMIL NADU,B
13.03867570,80.22791240,MAMBALAM                           ,MBM  ,MAS,TAMIL NADU,B
12.42839800,79.83300070,MELMARUVATHUR                      ,MLMR ,MAS,TAMIL NADU,B
10.75971510,79.84560520,NAGAPPATTINAM                      ,NGT  ,TPJ,TAMIL NADU,B
12.86827580,80.06396890,PARAMAKKUDI                        ,PMK  ,MDU,TAMIL NADU,B
13.10769740,80.24447290,PERAMBUR                           ,PER  ,MAS,TAMIL NADU,B
9.45227910,77.56060120,RAJAPALAIYAM                       ,RJPM ,MDU,TAMIL NADU,B
9.35853700,78.83746300,RAMANATHAPURAM                     ,RMD  ,MDU,TAMIL NADU,B
11.49572190,77.23754530,SATTUR                             ,SRT  ,MDU,TAMIL NADU,B
8.98732310,77.24224280,SENGOTTAI                          ,SCT  ,MDU,TAMIL NADU,B
8.96399600,77.30727300,TENKASI JN                         ,TSI  ,MDU,TAMIL NADU,B
10.99228360,76.95868970,TIRUTTANI                          ,TRT  ,MAS,TAMIL NADU,B
13.11607520,79.91284890,TIRUVALLUR                         ,TRL  ,MAS,TAMIL NADU,B
11.53509150,79.31609980,VRIDDHACHALAM JN.                  ,VRI  ,TPJ,TAMIL NADU,B
12.73969400,77.82039460,HOSUR,HSRA,SBC,TAMIL NADU,B
23.79278560,91.27842060,AGARTALA,AGTL,LMG,TRIPURA,B
26.87024000,80.96944000,CHOPAN,CPU,DHN,UTTAR PRADESH,B
25.41955920,83.66843960,DILDARNAGAR JN.,DLN,DNR,UTTAR PRADESH,B
24.20343150,83.03982010,RENUKUT,RNQ,DHN,UTTAR PRADESH,B
25.29000000,80.57020000,ATARRA,ATE,JHS,UTTAR PRADESH,B
28.67593300,77.37629300,BABINA ,BAB,JHS,UTTAR PRADESH,B
27.14767650,78.38666870,FIROZABAD,FZD,ALD,UTTAR PRADESH,B
25.06326140,81.09405710,MANIKPUR,MKP,JHS,UTTAR PRADESH,B
27.08624490,78.57557790,SHIKOHABAD,SKB,ALD,UTTAR PRADESH,B
25.16074150,82.50202730,VINDHYACHAL,BDL,ALD,UTTAR PRADESH,B
26.83800400,80.90996800,AISHBAGH,ASH,LUCKNOW,UTTAR PRADESH,B
26.86931300,80.96098090,BADSHAHNAGAR,BNZ,LUCKNOW,UTTAR PRADESH,B
28.35624430,79.40335230,BAREILLY CITY,BC ,IZZATNAGAR,UTTAR PRADESH,B
26.38135200,83.93292730,BHATNI JN.,BTT,VARANASI,UTTAR PRADESH,B
27.38216940,79.57144520,FARRUKHABAD JN.,FBD,IZZATNAGAR,UTTAR PRADESH,B
27.37006080,79.62095230,FATEHGARH,FGR,IZZATNAGAR,UTTAR PRADESH,B
25.58341490,83.56721590,GHAZIPUR CITY,GCT,VARANASI,UTTAR PRADESH,B
27.02656010,79.92600370,KANNAUJ,KJN,IZZATNAGAR,UTTAR PRADESH,B
26.45545610,80.32862950,KANPUR (ANWARGANJ),CPA,LUCKNOW,UTTAR PRADESH,B
27.80090360,78.64537020,KASGANJ JN.,KSJ,IZZATNAGAR,UTTAR PRADESH,B
26.08861150,82.86633380,KHORASAN ROAD,KRND,VARANASI,UTTAR PRADESH,B
